TBLID,GEOID,GEONAME,PROFLN,ESTIMATE,MG_ERROR
TITLE:,MEDIAN AGE OF THE TOTAL POPULATION,,,,
R0101,79500US7200302,"Hatillo, Camuy, Utuado & Lares Municipios--Carr 2-Carr 129 PUMA; Puerto Rico",1,44.9,+/-1.1
R0101,79500US7200401,"Yauco, Peñuelas, Guayanilla, Adjuntas & Guánica Municipios--Carr 2 (Sur) PUMA; Puerto Rico",1,42.3,+/-2.2
R0101,79500US7200402,"Ponce & Jayuya Municipios PUMA, Puerto Rico",1,42.6,+/-1.3
R0101,79500US7200403,"Juana Díaz, Coamo, Villalba & Santa Isabel Municipios--Carr 52-Carr 150 PUMA; Puerto Rico",1,42.5,+/-1.5
R0101,79500US7200501,"Vega Baja, Manatí, Morovis & Ciales Municipios--Carr 137-Carr 149 PUMA; Puerto Rico",1,41.5,+/-1.1
R0101,79500US7200502,"Toa Baja & Dorado Municipios PUMA, Puerto Rico",1,42.5,+/-0.9
R0101,79500US7200503,"Toa Alta & Vega Alta Municipios PUMA, Puerto Rico",1,41.8,+/-1.2
R0101,79500US7200601,"Corozal, Naranjito, Barranquitas, Orocovis & Comerío Municipios--Carr 156-Carr 164 PUMA; Puerto Rico",1,41.6,+/-1.3
R0101,79500US7200602,"Cayey, Cidra, Aguas Buenas & Aibonito Municipios--Carr 14-Carr 173 PUMA; Puerto Rico",1,43.3,+/-1.4
R0101,79500US7200701,"Guayama, Salinas, Arroyo, Patillas & Maunabo Municipios--Carr 3 (Sureste) PUMA; Puerto Rico",1,42.4,+/-1.2
R0101,79500US7200801,"Bayamón Municipio (Este) PUMA, Puerto Rico",1,43.9,+/-2.1
R0101,79500US7200802,"Bayamón Municipio (OEste) PUMA, Puerto Rico",1,42.8,+/-1.5
R0101,79500US7200803,"Guaynabo & Cataño Municipios PUMA, Puerto Rico",1,44.7,+/-0.5
R0101,79500US7200804,"San Juan Municipio (Noroeste) PUMA, Puerto Rico",1,44.8,+/-1.8
R0101,79500US7200805,"San Juan Municipio (Este) PUMA, Puerto Rico",1,44.0,+/-2.9
R0101,79500US7200806,"San Juan Municipio (Sur) PUMA, Puerto Rico",1,44.7,+/-2.2
R0101,79500US7200901,"Carolina Municipio (Norte) PUMA, Puerto Rico",1,43.7,+/-0.5
R0101,79500US7200902,"Trujillo Alto, Canóvanas, Loíza & Carolina (Sur) Municipios--Carr 852-Carr 185 PUMA; Puerto Rico",1,42.1,+/-0.7
R0101,79500US7201001,"Caguas Municipio PUMA, Puerto Rico",1,43.1,+/-0.5
R0101,79500US7201002,"Gurabo, San Lorenzo, Juncos & Las Piedras Municipios--Carr 30 PUMA; Puerto Rico",1,42.6,+/-1.7
R0101,79500US7201101,"Río Grande, Fajardo, Luquillo, Ceiba, Vieques & Culebra Municipios--Carr 3 (Noreste) PUMA; Puerto Rico",1,44.0,+/-0.5
R0101,79500US7201102,"Humacao, Yabucoa & Naguabo Municipios--Carr 53 PUMA; Puerto Rico",1,40.5,+/-1.5
R0101,95000US0400600,"Alhambra Elementary District, Arizona",1,27.9,+/-2.9
R0101,95000US0401680,"Cartwright Elementary District, Arizona",1,29.8,+/-2.6
R0101,95000US0401710,"Casa Grande Elementary District, Arizona",1,34.6,+/-3.7
R0101,95000US0402430,"Creighton Elementary District, Arizona",1,31.4,+/-2.1
R0101,95000US0403420,"Glendale Elementary District, Arizona",1,32.9,+/-3.5
R0101,95000US0404230,"Kyrene Elementary District, Arizona",1,41.3,+/-1.9
R0101,95000US0404380,"Litchfield Elementary District, Arizona",1,40.9,+/-2.5
R0101,95000US0406210,"Pendergast Elementary District, Arizona",1,32.7,+/-2.6
R0101,95000US0407080,"Roosevelt Elementary District, Arizona",1,32.8,+/-2.8
R0101,95000US0408310,"Tempe School District, Arizona",1,28.3,+/-0.8
R0101,95000US0409060,"Washington Elementary District, Arizona",1,36.6,+/-1.5
R0101,95000US0409600,"Yuma Elementary District, Arizona",1,40.5,+/-3.9
R0101,95000US0602310,"Alum Rock Union Elementary School District, California",1,34.9,+/-1.2
R0101,95000US0602610,"Anaheim Elementary School District, California",1,34.2,+/-1.5
R0101,95000US0603630,"Bakersfield City School District, California",1,30.3,+/-1.3
R0101,95000US0604800,"Berryessa Union Elementary School District, California",1,39.0,+/-2.0
R0101,95000US0605580,"Santa Maria-Bonita Elementary School District, California",1,28.5,+/-1.0
R0101,95000US0605910,"Brentwood Union Elementary School District, California",1,42.1,+/-2.5
R0101,95000US0606390,"Panama-Buena Vista School District, California",1,32.6,+/-1.8
R0101,95000US0606810,"Cajon Valley Union Elementary School District, California",1,35.9,+/-2.2
R0101,95000US0607200,"Campbell Union Elementary School District, California",1,37.9,+/-2.0
R0101,95000US0608610,"Chula Vista Elementary School District, California",1,37.6,+/-1.3
R0101,95000US0610290,"Cupertino Union Elementary School District, California",1,42.1,+/-1.3
R0101,95000US0611850,"East Whittier City Elementary School District, California",1,35.5,+/-2.4
R0101,95000US0612090,"El Monte City School District, California",1,40.0,+/-1.7
R0101,95000US0612750,"Encinitas Union Elementary School District, California",1,45.6,+/-3.3
R0101,95000US0612880,"Escondido Union Elementary School District, California",1,39.1,+/-2.5
R0101,95000US0612960,"Etiwanda Elementary School District, California",1,36.5,+/-1.8
R0101,95000US0613140,"Evergreen Elementary School District, California",1,44.6,+/-1.7
R0101,95000US0614370,"Franklin-McKinley Elementary School District, California",1,39.5,+/-2.8
R0101,95000US0614730,"Fullerton Elementary School District, California",1,35.7,+/-2.0
R0101,95000US0615510,"Goleta Union Elementary School District, California",1,24.0,+/-1.3
R0101,95000US0616680,"Hawthorne Elementary School District, California",1,30.8,+/-1.8
R0101,95000US0618030,"Huntington Beach City Elementary School District, California",1,45.4,+/-3.5
R0101,95000US0618870,"Jefferson Elementary School District (San Mateo County), California",1,39.1,+/-2.0
R0101,95000US0620250,"La Mesa-Spring Valley School District, California",1,35.6,+/-1.9
R0101,95000US0620880,"Lancaster Elementary School District, California",1,32.8,+/-3.0
R0101,95000US0623430,"Magnolia Elementary School District, California",1,33.3,+/-2.3
R0101,95000US0624540,"Menifee Union School District, California",1,37.8,+/-1.7
R0101,95000US0624600,"Merced City Elementary School District, California",1,31.1,+/-2.0
R0101,95000US0625130,"Modesto City Elementary School District, California",1,31.8,+/-1.8
R0101,95000US0626280,"Mountain View Whisman Elementary School District, California",1,34.4,+/-1.9
R0101,95000US0627180,"Newhall Elementary School District, California",1,39.3,+/-3.7
R0101,95000US0627810,"Oak Grove Elementary School District, California",1,37.2,+/-1.8
R0101,95000US0628140,"Ocean View Elementary School District (Orange County), California",1,39.0,+/-3.7
R0101,95000US0628470,"Ontario-Montclair School District, California",1,32.4,+/-1.3
R0101,95000US0629220,"Oxnard Elementary School District, California",1,37.2,+/-2.5
R0101,95000US0629580,"Palmdale Elementary School District, California",1,30.6,+/-2.3
R0101,95000US0630990,"Pleasant Valley Elementary School District, California",1,42.4,+/-3.0
R0101,95000US0632130,"Redwood City Elementary School District, California",1,38.1,+/-1.7
R0101,95000US0633600,"Roseville City Elementary School District, California",1,39.7,+/-1.4
R0101,95000US0633930,"Salinas City Elementary School District, California",1,31.4,+/-1.9
R0101,95000US0634920,"San Mateo-Foster City Elementary School District, California",1,38.4,+/-1.3
R0101,95000US0635590,"Santa Cruz City Elementary School District, California",1,27.5,+/-2.3
R0101,95000US0635810,"Santa Rosa Elementary School District, California",1,37.1,+/-3.1
R0101,95000US0635970,"Saugus Union Elementary School District, California",1,38.7,+/-1.6
R0101,95000US0637380,"South Bay Union School District, California",1,34.5,+/-2.9
R0101,95000US0638460,"Sunnyvale Elementary School District, California",1,34.4,+/-1.8
R0101,95000US0638670,"Sylvan Union Elementary School District, California",1,39.7,+/-2.1
R0101,95000US0639870,"Tulare City Elementary School District, California",1,26.0,+/-2.9
R0101,95000US0641040,"Victor Elementary School District, California",1,29.2,+/-1.6
R0101,95000US0642120,"Westside Union Elementary School District, California",1,39.4,+/-2.0
R0101,95000US0642150,"Westminster School District, California",1,39.9,+/-3.0
R0101,95000US0642450,"Whittier City Elementary School District, California",1,38.7,+/-1.6
R0101,95000US1710200,"Cicero School District 99, Illinois",1,31.1,+/-2.7
R0101,95000US1714460,"Evanston Community Consolidated School District 65, Illinois",1,36.3,+/-2.6
R0101,95000US1720580,"Joliet Public School District 86, Illinois",1,33.7,+/-3.3
R0101,95000US1730420,"Palatine Community Consolidated School District 15, Illinois",1,37.2,+/-2.6
R0101,95000US1734740,"Schaumburg Community Consolidated School District 54, Illinois",1,38.6,+/-2.1
R0101,95000US1742210,"Wheeling Community Consolidated School District 21, Illinois",1,36.2,+/-1.6
R0101,95000US3003870,"Billings Elementary School District, Montana",1,38.6,+/-1.6
R0101,95000US3004560,"Bozeman Elementary School District, Montana",1,29.2,+/-1.0
R0101,95000US3013040,"Great Falls Elementary School District, Montana",1,36.3,+/-1.3
R0101,95000US3018570,"Missoula Elementary School District, Montana",1,35.0,+/-2.0
R0101,95000US3406030,"Gloucester Township School District, New Jersey",1,40.7,+/-3.6
R0101,95000US4703150,"Murfreesboro City School District, Tennessee",1,31.2,+/-1.5
R0101,96000US0400082,"Colorado River Union High School District, Arizona",1,51.7,+/-6.1
R0101,96000US0400450,"Agua Fria Union High School District, Arizona",1,37.2,+/-2.3
R0101,96000US0401410,"Buckeye Union High School District, Arizona",1,32.7,+/-2.1
R0101,96000US0401740,"Casa Grande Union High School District, Arizona",1,36.2,+/-3.7
R0101,96000US0403450,"Glendale Union High School District, Arizona",1,35.6,+/-1.3
R0101,96000US0406330,"Phoenix Union High School District, Arizona",1,31.6,+/-0.7
R0101,96000US0408340,"Tempe Union High School District, Arizona",1,32.5,+/-1.3
R0101,96000US0408520,"Tolleson Union High School District, Arizona",1,30.6,+/-1.2
R0101,96000US0409630,"Yuma Union High School District, Arizona",1,34.9,+/-0.3
R0101,96000US0601650,"Acalanes Union High School District, California",1,46.8,+/-2.9
R0101,96000US0602630,"Anaheim Union High School District, California",1,35.7,+/-0.9
R0101,96000US0602820,"Antelope Valley Union Joint High School District, California",1,34.2,+/-1.2
R0101,96000US0606019,"Santa Barbara Unified School District (7-12), California",1,27.0,+/-2.2
R0101,96000US0606034,"Perris Union High School District (9-12), California",1,36.9,+/-2.0
R0101,96000US0607230,"Campbell Union High School District, California",1,38.4,+/-1.0
R0101,96000US0607920,"Centinela Valley Union High School District, California",1,32.5,+/-1.5
R0101,96000US0608160,"Chaffey Joint Union High School District, California",1,34.1,+/-0.9
R0101,96000US0610860,"Delano Joint Union High School District, California",1,30.3,+/-2.0
R0101,96000US0611820,"East Side Union High School District, California",1,38.3,+/-0.8
R0101,96000US0612070,"El Dorado Union High School District, California",1,48.1,+/-1.0
R0101,96000US0612120,"El Monte Union High School District, California",1,38.4,+/-2.0
R0101,96000US0612910,"Escondido Union High School District, California",1,38.9,+/-2.5
R0101,96000US0614430,"Fremont Union High School District, California",1,38.0,+/-1.1
R0101,96000US0614760,"Fullerton Joint Union High School District, California",1,38.5,+/-1.5
R0101,96000US0616230,"Grossmont Union High School District, California",1,37.0,+/-1.1
R0101,96000US0616500,"Hanford Joint Union High School District, California",1,32.1,+/-2.4
R0101,96000US0618060,"Huntington Beach Union High School District, California",1,41.5,+/-1.8
R0101,96000US0618930,"Jefferson Union High School District, California",1,39.9,+/-2.0
R0101,96000US0619540,"Kern High School District, California",1,30.9,+/-0.5
R0101,96000US0621600,"Liberty Union High School District, California",1,37.6,+/-3.2
R0101,96000US0624660,"Merced Union High School District, California",1,31.6,+/-1.0
R0101,96000US0625150,"Modesto City High School District, California",1,34.3,+/-1.0
R0101,96000US0626310,"Mountain View-Los Altos Union School District, California",1,37.3,+/-1.7
R0101,96000US0626880,"Nevada Joint Union High School District, California",1,51.2,+/-2.4
R0101,96000US0629270,"Oxnard Union High School District, California",1,36.6,+/-1.3
R0101,96000US0630250,"Petaluma Joint Union High School District, California",1,45.1,+/-3.4
R0101,96000US0630750,"Placer Union High School District, California",1,46.6,+/-3.6
R0101,96000US0633630,"Roseville Joint Union High School District, California",1,39.5,+/-1.3
R0101,96000US0633980,"Salinas Union High School District, California",1,31.6,+/-1.1
R0101,96000US0634380,"San Dieguito Union High School District, California",1,44.5,+/-2.1
R0101,96000US0634980,"San Mateo Union High School District, California",1,39.5,+/-1.2
R0101,96000US0635110,"San Rafael City High School District, California",1,46.0,+/-2.6
R0101,96000US0635670,"Santa Maria Joint Union High School District, California",1,32.2,+/-1.7
R0101,96000US0635830,"Santa Rosa High School District, California",1,39.9,+/-1.0
R0101,96000US0636390,"Sequoia Union High School District, California",1,38.5,+/-1.1
R0101,96000US0636600,"Shasta Union High School District, California",1,39.2,+/-1.8
R0101,96000US0636972,"Victor Valley Union High School District, California",1,30.1,+/-1.8
R0101,96000US0638640,"Sweetwater Union High School District, California",1,36.2,+/-1.3
R0101,96000US0638790,"Tamalpais Union High School District, California",1,46.3,+/-1.8
R0101,96000US0639930,"Tulare Joint Union High School District, California",1,26.7,+/-2.5
R0101,96000US0642480,"Whittier Union High School District, California",1,37.0,+/-1.0
R0101,96000US0642510,"William S. Hart Union High School District, California",1,38.2,+/-1.4
R0101,96000US0699011,"Santa Cruz City High School District (6-12), California",1,27.5,+/-2.3
R0101,96000US1704170,"Township High School District 214, Illinois",1,41.2,+/-1.4
R0101,96000US1705640,"Belleville Township High School District 201, Illinois",1,39.1,+/-1.9
R0101,96000US1706540,"Community High School District 218, Illinois",1,40.8,+/-3.2
R0101,96000US1707050,"Bremen Community High School District 228, Illinois",1,35.9,+/-2.6
R0101,96000US1708400,"Consolidated High School District 230, Illinois",1,44.6,+/-3.0
R0101,96000US1711370,"Community High School District 155, Illinois",1,40.3,+/-2.4
R0101,96000US1712570,"Community High School District 99, Illinois",1,38.2,+/-1.6
R0101,96000US1713940,"DuPage High School District 88, Illinois",1,38.4,+/-2.6
R0101,96000US1714490,"Evanston Township High School District 202, Illinois",1,36.3,+/-2.6
R0101,96000US1716830,"Glenbard Township High School District 87, Illinois",1,39.1,+/-1.8
R0101,96000US1719320,"Hinsdale Township High School District 86, Illinois",1,44.5,+/-3.6
R0101,96000US1720610,"Joliet Township High School District 204, Illinois",1,37.0,+/-1.1
R0101,96000US1723070,"Lincoln Way Community High School District 210, Illinois",1,40.1,+/-1.4
R0101,96000US1723350,"Lockport Township High School District 205, Illinois",1,40.3,+/-2.3
R0101,96000US1723880,"Lyons Township High School District 204, Illinois",1,43.7,+/-3.1
R0101,96000US1724090,"Maine Township High School District 207, Illinois",1,45.7,+/-1.8
R0101,96000US1726880,"J. Sterling Morton High School District 201, Illinois",1,33.0,+/-2.0
R0101,96000US1728530,"Niles Township Community High School District 219, Illinois",1,42.9,+/-3.2
R0101,96000US1729010,"Northfield Township High School District 225, Illinois",1,46.2,+/-2.7
R0101,96000US1730450,"Township High School District 211, Illinois",1,37.9,+/-1.7
R0101,96000US1732580,"Adlai E. Stevenson High School District 125, Illinois",1,44.9,+/-1.6
R0101,96000US1732910,"Proviso Township High School District 209, Illinois",1,37.5,+/-2.5
R0101,96000US1733420,"Rich Township High School District 227, Illinois",1,43.6,+/-5.2
R0101,96000US1738970,"Thornton Township High School District 205, Illinois",1,39.4,+/-4.6
R0101,96000US1740800,"Warren Township High School District 121, Illinois",1,36.0,+/-2.8
R0101,96000US3003900,"Billings High School District, Montana",1,38.4,+/-1.4
R0101,96000US3004590,"Bozeman High School District, Montana",1,30.1,+/-1.0
R0101,96000US3013050,"Great Falls High School District, Montana",1,36.3,+/-1.3
R0101,96000US3015420,"Flathead High School District, Montana",1,41.4,+/-2.4
R0101,96000US3018540,"Missoula High School District, Montana",1,36.9,+/-1.0
R0101,96000US3401770,"Black Horse Pike Regional School District, New Jersey",1,41.4,+/-3.6
R0101,96000US3405610,"Freehold Regional School District, New Jersey",1,42.7,+/-1.5
R0101,96000US3406060,"Greater Egg Harbor Regional School District, New Jersey",1,41.0,+/-3.0
R0101,96000US3408490,"Lenape Regional School District, New Jersey",1,43.3,+/-2.3
R0101,96000US3619020,"Bellmore-Merrick Central High School District, New York",1,43.0,+/-2.4
R0101,96000US3626520,"Sewanhaka Central High School District, New York",1,41.0,+/-1.5
R0101,96000US3629520,"Valley Stream Central High School District, New York",1,39.4,+/-4.1
R0101,96000US4747149,"Rutherford County School District in Murfreesboro, Tennessee",1,31.2,+/-1.5
R0101,97000US0100007,"Hoover City School District, Alabama",1,36.7,+/-1.8
R0101,97000US0100210,"Auburn City School District, Alabama",1,25.2,+/-1.4
R0101,97000US0100270,"Baldwin County School District, Alabama",1,43.0,+/-0.9
R0101,97000US0100390,"Birmingham City School District, Alabama",1,36.7,+/-2.4
R0101,97000US0101020,"Cullman County School District, Alabama",1,42.4,+/-1.5
R0101,97000US0101230,"Dothan City School District, Alabama",1,41.0,+/-1.4
R0101,97000US0101290,"Elmore County School District, Alabama",1,38.6,+/-1.6
R0101,97000US0101800,"Huntsville City School District, Alabama",1,35.8,+/-1.1
R0101,97000US0101920,"Jefferson County School District, Alabama",1,40.9,+/-1.5
R0101,97000US0102220,"Madison County School District, Alabama",1,40.0,+/-1.7
R0101,97000US0102370,"Mobile County School District, Alabama",1,39.0,+/-0.8
R0101,97000US0102430,"Montgomery County School District, Alabama",1,36.8,+/-0.8
R0101,97000US0103030,"Shelby County School District, Alabama",1,38.4,+/-1.4
R0101,97000US0103360,"Tuscaloosa City School District, Alabama",1,31.4,+/-3.3
R0101,97000US0103390,"Tuscaloosa County School District, Alabama",1,35.5,+/-2.5
R0101,97000US0200180,"Anchorage School District, Alaska",1,34.2,+/-0.4
R0101,97000US0200510,"Matanuska-Susitna Borough School District, Alaska",1,36.1,+/-0.5
R0101,97000US0200600,"Fairbanks North Star Borough School District, Alaska",1,32.8,+/-1.0
R0101,97000US0400001,"Cave Creek Unified District, Arizona",1,58.9,+/-1.9
R0101,97000US0400295,"Kingman Unified School District, Arizona",1,56.7,+/-2.4
R0101,97000US0400680,"Amphitheater Unified District, Arizona",1,42.9,+/-2.3
R0101,97000US0400790,"Apache Junction Unified District, Arizona",1,57.1,+/-3.1
R0101,97000US0401870,"Chandler Unified District, Arizona",1,39.9,+/-1.2
R0101,97000US0402690,"Dysart Unified District, Arizona",1,37.8,+/-2.4
R0101,97000US0402860,"Flagstaff Unified District, Arizona",1,29.7,+/-0.6
R0101,97000US0402920,"Florence Unified School District, Arizona",1,38.1,+/-1.7
R0101,97000US0403400,"Gilbert Unified District, Arizona",1,36.3,+/-1.8
R0101,97000US0403780,"Higley Unified District, Arizona",1,30.7,+/-2.9
R0101,97000US0404630,"Marana Unified District, Arizona",1,38.7,+/-2.6
R0101,97000US0404970,"Mesa Unified District, Arizona",1,37.2,+/-1.3
R0101,97000US0405930,"Paradise Valley Unified District, Arizona",1,39.7,+/-1.5
R0101,97000US0406250,"Peoria Unified School District, Arizona",1,42.2,+/-1.7
R0101,97000US0407570,"Scottsdale Unified District, Arizona",1,46.0,+/-1.8
R0101,97000US0407750,"Deer Valley Unified District, Arizona",1,39.4,+/-1.4
R0101,97000US0408170,"Sunnyside Unified District, Arizona",1,32.7,+/-1.6
R0101,97000US0408800,"Tucson Unified District, Arizona",1,36.7,+/-0.8
R0101,97000US0408850,"Vail Unified District, Arizona",1,37.6,+/-2.1
R0101,97000US0503060,"Bentonville Public Schools, Arkansas",1,35.7,+/-1.4
R0101,97000US0504590,"Conway Public Schools, Arkansas",1,30.2,+/-1.4
R0101,97000US0506120,"Fayetteville School District, Arkansas",1,28.2,+/-1.1
R0101,97000US0506330,"Fort Smith Public Schools, Arkansas",1,37.4,+/-1.6
R0101,97000US0509000,"Little Rock School District, Arkansas",1,37.1,+/-1.8
R0101,97000US0511850,"Pulaski County Special School District, Arkansas",1,39.3,+/-2.6
